7.3443e-06 6.9280e-06 6.1536e-06 4.9928e-06 4.2778e-06 4.8946e-06 5.5678e-06 6.0740e-06 5.5591e-06 4.7620e-06 5.2060e-06 6.2017e-06 7.7029e-06 8.1327e-06 7.5501e-06 7.3502e-06 7.2136e-06 7.0683e-06 6.2135e-06 4.2856e-06 3.9847e-06 4.8184e-06 4.7805e-06 4.3455e-06 3.5482e-06 2.9153e-06 2.5626e-06 2.3765e-06 2.2814e-06 2.0535e-06 1.8485e-06 1.7404e-06 1.6612e-06 1.6297e-06 1.8886e-06 2.3203e-06 2.8453e-06 3.1753e-06 3.1448e-06 3.3372e-06 3.7430e-06 4.2626e-06 4.8564e-06 5.5489e-06 5.8628e-06 5.6754e-06 6.0034e-06 6.5531e-06 6.5504e-06 6.2927e-06 5.6649e-06 6.4347e-06 8.6761e-06 1.0256e-05 1.1037e-05 1.0144e-05 8.7305e-06 7.1024e-06 7.2639e-06 9.0711e-06 1.1256e-05 1.3315e-05 1.4340e-05 1.4813e-05
7.3445e-06 6.9279e-06 6.1520e-06 4.9840e-06 4.2621e-06 4.8758e-06 5.5570e-06 6.0835e-06 5.6016e-06 4.8381e-06 5.2838e-06 6.2823e-06 7.8024e-06 8.2676e-06 7.7277e-06 7.4964e-06 7.3116e-06 7.1664e-06 6.3574e-06 4.5311e-06 4.2420e-06 5.0417e-06 5.1433e-06 4.8232e-06 3.9123e-06 3.2678e-06 3.0632e-06 3.0846e-06 3.1557e-06 2.6827e-06 2.3297e-06 2.5085e-06 2.6135e-06 2.6072e-06 2.6098e-06 2.7322e-06 3.2843e-06 3.7001e-06 3.7444e-06 3.8390e-06 4.0269e-06 4.4996e-06 5.0976e-06 5.7583e-06 6.0607e-06 5.8911e-06 6.2177e-06 6.7457e-06 6.6790e-06 6.3720e-06 5.7596e-06 6.5181e-06 8.7129e-06 1.0245e-05 1.0986e-05 1.0083e-05 8.6830e-06 7.0925e-06 7.2764e-06 9.0900e-06 1.1269e-05 1.3319e-05 1.4341e-05 1.4813e-05
7.3443e-06 6.9302e-06 6.1550e-06 4.9689e-06 4.2229e-06 4.8073e-06 5.5007e-06 6.0884e-06 5.7065e-06 5.0358e-06 5.4414e-06 6.3938e-06 7.9178e-06 8.4443e-06 7.9983e-06 7.6678e-06 7.3398e-06 7.1645e-06 6.4837e-06 4.9940e-06 4.7296e-06 5.3457e-06 5.4979e-06 5.2776e-06 4.3989e-06 3.8095e-06 3.6957e-06 3.8353e-06 3.9974e-06 3.3960e-06 2.9604e-06 3.2758e-06 3.4821e-06 3.5123e-06 3.4038e-06 3.3586e-06 3.8036e-06 4.2117e-06 4.3930e-06 4.4938e-06 4.5690e-06 4.8799e-06 5.3276e-06 5.9232e-06 6.2576e-06 6.2247e-06 6.5893e-06 7.0748e-06 6.8862e-06 6.4866e-06 5.9149e-06 6.6547e-06 8.7537e-06 1.0178e-05 1.0824e-05 9.8954e-06 8.5308e-06 7.0490e-06 7.3045e-06 9.1480e-06 1.1315e-05 1.3336e-05 1.4345e-05 1.4811e-05
7.3438e-06 6.9349e-06 6.1627e-06 4.9493e-06 4.1633e-06 4.6922e-06 5.4017e-06 6.0901e-06 5.8716e-06 5.3497e-06 5.6837e-06 6.5394e-06 8.0215e-06 8.6123e-06 8.3029e-06 7.8554e-06 7.3470e-06 7.1085e-06 6.6070e-06 5.6317e-06 5.4164e-06 5.7458e-06 5.7798e-06 5.5809e-06 4.9755e-06 4.5506e-06 4.4227e-06 4.5014e-06 4.6097e-06 4.1655e-06 3.8363e-06 4.0366e-06 4.1801e-06 4.2239e-06 4.2445e-06 4.2811e-06 4.4002e-06 4.6165e-06 4.9565e-06 5.1981e-06 5.3480e-06 5.4217e-06 5.5748e-06 6.0460e-06 6.4233e-06 6.6149e-06 7.0468e-06 7.4809e-06 7.1596e-06 6.6657e-06 6.1649e-06 6.8682e-06 8.7998e-06 1.0051e-05 1.0552e-05 9.5878e-06 8.2851e-06 6.9817e-06 7.3536e-06 9.2441e-06 1.1390e-05 1.3365e-05 1.4353e-05 1.4809e-05
7.3429e-06 6.9417e-06 6.1750e-06 4.9278e-06 4.0888e-06 4.5370e-06 5.2644e-06 6.0882e-06 6.0858e-06 5.7611e-06 6.0130e-06 6.7265e-06 8.0843e-06 8.7074e-06 8.5561e-06 8.0441e-06 7.4082e-06 7.1004e-06 6.7819e-06 6.3566e-06 6.2113e-06 6.2433e-06 5.9976e-06 5.7241e-06 5.6149e-06 5.4719e-06 5.2649e-06 5.0808e-06 4.9435e-06 4.9582e-06 4.9631e-06 4.8507e-06 4.7623e-06 4.7342e-06 5.0855e-06 5.4445e-06 5.0886e-06 4.9588e-06 5.4191e-06 5.8675e-06 6.2268e-06 6.0853e-06 5.9141e-06 6.2053e-06 6.5809e-06 6.9751e-06 7.4681e-06 7.8651e-06 7.4724e-06 6.9452e-06 6.5500e-06 7.1869e-06 8.8576e-06 9.8686e-06 1.0182e-05 9.1795e-06 7.9680e-06 6.9071e-06 7.4311e-06 9.3756e-06 1.1492e-05 1.3404e-05 1.4363e-05 1.4805e-05
7.3417e-06 6.9502e-06 6.1914e-06 4.9082e-06 4.0068e-06 4.3504e-06 5.0935e-06 6.0776e-06 6.3268e-06 6.2348e-06 6.4213e-06 6.9637e-06 8.0931e-06 8.6837e-06 8.6796e-06 8.2127e-06 7.5862e-06 7.2583e-06 7.0794e-06 7.0463e-06 6.9509e-06 6.7612e-06 6.2224e-06 5.8573e-06 6.2875e-06 6.4503e-06 6.1549e-06 5.6266e-06 5.1566e-06 5.7382e-06 6.1701e-06 5.7004e-06 5.3297e-06 5.1875e-06 5.8721e-06 6.5859e-06 5.8206e-06 5.3618e-06 5.8715e-06 6.4462e-06 6.9559e-06 6.7425e-06 6.4097e-06 6.5283e-06 6.8121e-06 7.2245e-06 7.7211e-06 8.1262e-06 7.7931e-06 7.3512e-06 7.0909e-06 7.6236e-06 8.9357e-06 9.6440e-06 9.7368e-06 8.7014e-06 7.6111e-06 6.8447e-06 7.5440e-06 9.5380e-06 1.1614e-05 1.3452e-05 1.4376e-05 1.4801e-05
7.3401e-06 6.9600e-06 6.2114e-06 4.8942e-06 3.9261e-06 4.1445e-06 4.8953e-06 6.0484e-06 6.5597e-06 6.7157e-06 6.8768e-06 7.2474e-06 8.0628e-06 8.5464e-06 8.6473e-06 8.3489e-06 7.9019e-06 7.6523e-06 7.5404e-06 7.5900e-06 7.4579e-06 7.1495e-06 6.5344e-06 6.2080e-06 6.9528e-06 7.2628e-06 6.8637e-06 6.1578e-06 5.5533e-06 6.4816e-06 7.1456e-06 6.3980e-06 5.8955e-06 5.8089e-06 6.5711e-06 7.3368e-06 6.4595e-06 5.9151e-06 6.4430e-06 6.9276e-06 7.2945e-06 7.2340e-06 7.0698e-06 7.1073e-06 7.2007e-06 7.3332e-06 7.7424e-06 8.2202e-06 8.0995e-06 7.8730e-06 7.7547e-06 8.1477e-06 9.0353e-06 9.4005e-06 9.2540e-06 8.1995e-06 7.2552e-06 6.8131e-06 7.6938e-06 9.7231e-06 1.1750e-05 1.3506e-05 1.4391e-05 1.4796e-05
7.3383e-06 6.9707e-06 6.2345e-06 4.8891e-06 3.8530e-06 3.9256e-06 4.6691e-06 5.9850e-06 6.7483e-06 7.1513e-06 7.3360e-06 7.5627e-06 8.0307e-06 8.3544e-06 8.5080e-06 8.4715e-06 8.3437e-06 8.2744e-06 8.1560e-06 7.9631e-06 7.6718e-06 7.3203e-06 6.9846e-06 6.9258e-06 7.6043e-06 7.7726e-06 7.2037e-06 6.6766e-06 6.3804e-06 7.2049e-06 7.6886e-06 6.8012e-06 6.4606e-06 6.7796e-06 7.2091e-06 7.5029e-06 6.9543e-06 6.7094e-06 7.2504e-06 7.3751e-06 7.2028e-06 7.5209e-06 7.8866e-06 7.9357e-06 7.7576e-06 7.3536e-06 7.5971e-06 8.1982e-06 8.3937e-06 8.4637e-06 8.4676e-06 8.6968e-06 9.1428e-06 9.1534e-06 8.7652e-06 7.7120e-06 6.9337e-06 6.8261e-06 7.8821e-06 9.9272e-06 1.1895e-05 1.3565e-05 1.4406e-05 1.4791e-05
7.3362e-06 6.9818e-06 6.2599e-06 4.8957e-06 3.7942e-06 3.7042e-06 4.4180e-06 5.8709e-06 6.8512e-06 7.4776e-06 7.7267e-06 7.8658e-06 8.0410e-06 8.2123e-06 8.3858e-06 8.6253e-06 8.8450e-06 8.9835e-06 8.8091e-06 8.2086e-06 7.6987e-06 7.3530e-06 7.5342e-06 7.8885e-06 8.2208e-06 8.0456e-06 7.2762e-06 7.1875e-06 7.5099e-06 7.8737e-06 7.8879e-06 7.0723e-06 7.0965e-06 7.9477e-06 7.7714e-06 7.2925e-06 7.4209e-06 7.7258e-06 8.1621e-06 7.7923e-06 6.9663e-06 7.7416e-06 8.7472e-06 8.7855e-06 8.3208e-06 7.3981e-06 7.4768e-06 8.1879e-06 8.6710e-06 9.0027e-06 9.0873e-06 9.1588e-06 9.2197e-06 8.9140e-06 8.3133e-06 7.2882e-06 6.6842e-06 6.8919e-06 8.1013e-06 1.0141e-05 1.2044e-05 1.3626e-05 1.4423e-05 1.4785e-05
7.3340e-06 6.9928e-06 6.2870e-06 4.9153e-06 3.7533e-06 3.4865e-06 4.1428e-06 5.6922e-06 6.8385e-06 7.6490e-06 7.9858e-06 8.1096e-06 8.1244e-06 8.2225e-06 8.4313e-06 8.8686e-06 9.3195e-06 9.5713e-06 9.3164e-06 8.3815e-06 7.7329e-06 7.4558e-06 8.0828e-06 8.7596e-06 8.7208e-06 8.2659e-06 7.4506e-06 7.7121e-06 8.4599e-06 8.3658e-06 8.0224e-06 7.5373e-06 7.8219e-06 8.7725e-06 8.1580e-06 7.2470e-06 8.0033e-06 8.6792e-06 8.7252e-06 8.0530e-06 7.0709e-06 8.1256e-06 9.4241e-06 9.2999e-06 8.6446e-06 7.5846e-06 7.6009e-06 8.3222e-06 8.9158e-06 9.3524e-06 9.4728e-06 9.4266e-06 9.2181e-06 8.6807e-06 7.9278e-06 6.9612e-06 6.5295e-06 7.0114e-06 8.3435e-06 1.0360e-05 1.2192e-05 1.3687e-05 1.4439e-05 1.4780e-05
