7.9763e-06 7.4539e-06 6.4358e-06 4.6723e-06 3.4693e-06 4.1370e-06 4.9680e-06 5.6719e-06 5.1632e-06 4.3735e-06 5.3010e-06 6.7301e-06 8.3760e-06 8.6591e-06 7.6945e-06 7.3589e-06 7.1287e-06 6.6686e-06 5.6146e-06 3.6930e-06 4.0174e-06 5.7136e-06 4.9800e-06 3.6570e-06 2.8631e-06 2.5560e-06 2.7620e-06 2.2415e-06 1.3734e-06 9.4709e-07 6.6165e-07 4.0858e-07 3.5584e-07 5.4179e-07 1.3584e-06 2.1731e-06 1.6853e-06 1.7126e-06 2.9976e-06 3.8436e-06 4.2058e-06 3.8175e-06 3.6001e-06 4.7758e-06 5.6546e-06 5.8738e-06 6.0148e-06 6.1502e-06 6.5971e-06 7.0682e-06 7.4143e-06 7.5477e-06 7.4718e-06 7.4186e-06 7.5201e-06 8.1494e-06 8.8885e-06 9.6043e-06 9.9464e-06 9.9239e-06 9.6610e-06 9.3154e-06 9.1011e-06 8.9897e-06
7.9760e-06 7.4554e-06 6.4394e-06 4.6731e-06 3.4631e-06 4.1151e-06 4.9507e-06 5.6836e-06 5.2242e-06 4.4735e-06 5.3441e-06 6.7175e-06 8.3549e-06 8.6630e-06 7.7428e-06 7.3490e-06 7.0496e-06 6.6250e-06 5.6569e-06 3.8715e-06 4.1254e-06 5.6309e-06 4.9692e-06 3.7616e-06 2.9618e-06 2.6626e-06 2.9096e-06 2.4163e-06 1.5825e-06 1.2401e-06 1.0972e-06 1.1037e-06 9.9074e-07 8.0928e-07 1.5218e-06 2.3557e-06 1.9024e-06 1.9268e-06 3.1350e-06 3.8849e-06 4.1618e-06 3.8737e-06 3.7754e-06 4.9252e-06 5.7251e-06 5.8260e-06 5.9771e-06 6.1918e-06 6.6275e-06 7.0699e-06 7.3955e-06 7.5540e-06 7.5478e-06 7.5093e-06 7.5903e-06 8.1738e-06 8.8778e-06 9.5899e-06 9.9360e-06 9.9225e-06 9.6626e-06 9.3172e-06 9.1019e-06 8.9895e-06
7.9752e-06 7.4595e-06 6.4492e-06 4.6758e-06 3.4472e-06 4.0566e-06 4.9049e-06 5.7175e-06 5.3914e-06 4.7466e-06 5.4704e-06 6.6934e-06 8.2908e-06 8.6600e-06 7.8666e-06 7.3477e-06 6.8914e-06 6.5482e-06 5.7929e-06 4.3603e-06 4.4360e-06 5.4517e-06 4.9626e-06 4.0524e-06 3.2953e-06 2.9953e-06 3.2255e-06 2.8351e-06 2.1602e-06 1.8797e-06 1.8096e-06 1.9764e-06 1.8614e-06 1.5095e-06 2.0373e-06 2.7369e-06 2.3910e-06 2.4664e-06 3.5569e-06 4.0619e-06 4.0637e-06 4.0321e-06 4.2506e-06 5.3237e-06 5.9256e-06 5.7490e-06 5.9276e-06 6.3284e-06 6.6996e-06 7.0469e-06 7.3422e-06 7.5847e-06 7.7677e-06 7.7616e-06 7.7771e-06 8.2362e-06 8.8473e-06 9.5514e-06 9.9094e-06 9.9201e-06 9.6677e-06 9.3224e-06 9.1038e-06 8.9891e-06
7.9739e-06 7.4661e-06 6.4651e-06 4.6819e-06 3.4252e-06 3.9664e-06 4.8335e-06 5.7710e-06 5.6494e-06 5.1690e-06 5.6876e-06 6.6784e-06 8.1632e-06 8.6023e-06 8.0154e-06 7.3925e-06 6.7791e-06 6.5137e-06 6.0177e-06 5.0651e-06 4.9128e-06 5.2802e-06 4.9819e-06 4.4624e-06 3.9041e-06 3.5758e-06 3.5359e-06 3.3065e-06 2.9814e-06 2.6931e-06 2.5437e-06 2.6567e-06 2.6543e-06 2.5415e-06 2.7933e-06 3.1165e-06 2.9507e-06 3.1918e-06 4.2611e-06 4.4315e-06 3.9531e-06 4.2650e-06 4.9277e-06 5.8583e-06 6.2080e-06 5.7501e-06 5.9775e-06 6.5793e-06 6.7657e-06 6.9274e-06 7.2500e-06 7.6638e-06 8.1325e-06 8.1556e-06 8.0464e-06 8.3160e-06 8.7918e-06 9.4912e-06 9.8711e-06 9.9191e-06 9.6775e-06 9.3309e-06 9.1070e-06 8.9884e-06
7.9721e-06 7.4746e-06 6.4863e-06 4.6941e-06 3.4030e-06 3.8527e-06 4.7405e-06 5.8354e-06 5.9665e-06 5.6936e-06 5.9998e-06 6.7069e-06 7.9665e-06 8.4459e-06 8.1234e-06 7.5186e-06 6.8516e-06 6.5985e-06 6.2917e-06 5.7897e-06 5.4646e-06 5.2801e-06 5.0988e-06 4.9097e-06 4.6946e-06 4.3463e-06 3.8534e-06 3.7703e-06 3.8746e-06 3.6445e-06 3.3883e-06 3.2111e-06 3.3386e-06 3.7310e-06 3.6890e-06 3.5214e-06 3.5444e-06 3.9943e-06 5.1080e-06 4.9595e-06 3.9717e-06 4.5879e-06 5.6392e-06 6.3202e-06 6.4603e-06 5.9627e-06 6.2684e-06 6.9503e-06 6.7709e-06 6.6507e-06 7.1448e-06 7.8350e-06 8.6221e-06 8.6391e-06 8.3372e-06 8.3786e-06 8.7040e-06 9.4142e-06 9.8292e-06 9.9232e-06 9.6932e-06 9.3428e-06 9.1112e-06 8.9874e-06
7.9700e-06 7.4846e-06 6.5122e-06 4.7151e-06 3.3873e-06 3.7257e-06 4.6286e-06 5.8940e-06 6.2953e-06 6.2535e-06 6.3949e-06 6.8129e-06 7.7309e-06 8.1911e-06 8.1481e-06 7.7327e-06 7.1779e-06 6.8532e-06 6.5812e-06 6.3358e-06 5.9731e-06 5.5616e-06 5.3919e-06 5.3464e-06 5.4452e-06 5.1369e-06 4.3322e-06 4.3050e-06 4.6608e-06 4.5854e-06 4.3165e-06 3.7974e-06 3.9800e-06 4.8038e-06 4.5754e-06 4.0577e-06 4.2104e-06 4.7684e-06 5.8137e-06 5.5025e-06 4.3182e-06 5.0674e-06 6.2205e-06 6.5148e-06 6.5767e-06 6.4871e-06 6.8972e-06 7.4182e-06 6.6903e-06 6.2272e-06 7.0951e-06 8.1467e-06 9.1827e-06 9.1229e-06 8.5675e-06 8.3801e-06 8.5757e-06 9.3277e-06 9.7945e-06 9.9370e-06 9.7165e-06 9.3577e-06 9.1163e-06 8.9861e-06
7.9675e-06 7.4954e-06 6.5413e-06 4.7467e-06 3.3840e-06 3.5969e-06 4.5005e-06 5.9246e-06 6.5790e-06 6.7666e-06 6.8262e-06 7.0030e-06 7.5230e-06 7.9043e-06 8.1003e-06 7.9993e-06 7.7012e-06 7.2835e-06 6.9047e-06 6.6346e-06 6.3484e-06 6.0696e-06 5.8821e-06 5.8107e-06 5.9924e-06 5.7716e-06 5.0407e-06 4.9802e-06 5.2730e-06 5.3269e-06 5.1522e-06 4.5517e-06 4.7010e-06 5.5491e-06 5.2862e-06 4.7324e-06 4.9727e-06 5.4718e-06 6.1705e-06 5.9281e-06 5.0974e-06 5.7486e-06 6.6070e-06 6.4373e-06 6.5818e-06 7.3092e-06 7.8040e-06 7.8968e-06 6.5485e-06 5.7739e-06 7.1848e-06 8.6071e-06 9.7197e-06 9.4912e-06 8.6495e-06 8.2796e-06 8.4049e-06 9.2426e-06 9.7788e-06 9.9642e-06 9.7478e-06 9.3750e-06 9.1219e-06 8.9846e-06
7.9648e-06 7.5066e-06 6.5730e-06 4.7905e-06 3.3975e-06 3.4734e-06 4.3549e-06 5.9044e-06 6.7695e-06 7.1648e-06 7.2281e-06 7.2515e-06 7.4172e-06 7.6905e-06 8.0398e-06 8.2673e-06 8.2818e-06 7.8429e-06 7.3150e-06 6.7982e-06 6.6023e-06 6.6370e-06 6.5203e-06 6.3991e-06 6.3889e-06 6.2233e-06 5.8620e-06 5.7724e-06 5.8403e-06 5.8775e-06 5.8055e-06 5.4793e-06 5.5569e-06 6.0103e-06 5.8273e-06 5.5174e-06 5.8342e-06 6.1503e-06 6.2685e-06 6.2665e-06 6.2154e-06 6.5576e-06 6.8260e-06 6.3244e-06 6.6898e-06 8.3012e-06 8.7539e-06 8.2250e-06 6.4061e-06 5.4980e-06 7.4882e-06 9.1755e-06 1.0131e-05 9.6342e-06 8.5029e-06 8.0432e-06 8.1940e-06 9.1710e-06 9.7938e-06 1.0009e-05 9.7882e-06 9.3944e-06 9.1277e-06 8.9829e-06
7.9620e-06 7.5176e-06 6.6059e-06 4.8463e-06 3.4298e-06 3.3646e-06 4.1956e-06 5.8163e-06 6.8256e-06 7.3841e-06 7.5150e-06 7.4989e-06 7.4695e-06 7.6595e-06 8.0573e-06 8.4942e-06 8.7446e-06 8.3899e-06 7.7947e-06 7.0261e-06 6.8380e-06 7.0766e-06 7.1376e-06 7.0810e-06 6.8206e-06 6.6286e-06 6.5578e-06 6.5169e-06 6.4893e-06 6.4091e-06 6.3498e-06 6.3545e-06 6.3840e-06 6.4264e-06 6.3650e-06 6.3341e-06 6.6244e-06 6.7396e-06 6.4456e-06 6.7071e-06 7.3326e-06 7.2120e-06 6.8658e-06 6.4847e-06 7.1688e-06 9.2129e-06 9.3754e-06 8.1970e-06 6.3643e-06 5.6791e-06 8.0527e-06 9.7547e-06 1.0314e-05 9.4630e-06 8.0724e-06 7.6635e-06 7.9665e-06 9.1309e-06 9.8496e-06 1.0073e-05 9.8368e-06 9.4154e-06 9.1336e-06 8.9810e-06
7.9590e-06 7.5282e-06 6.6393e-06 4.9126e-06 3.4810e-06 3.2769e-06 4.0276e-06 5.6548e-06 6.7307e-06 7.3943e-06 7.6293e-06 7.6888e-06 7.6831e-06 7.8687e-06 8.2440e-06 8.6991e-06 9.0065e-06 8.7840e-06 8.2571e-06 7.4407e-06 7.1699e-06 7.3383e-06 7.5852e-06 7.7178e-06 7.4213e-06 7.1608e-06 7.0220e-06 7.0628e-06 7.1756e-06 7.0674e-06 6.9606e-06 6.9697e-06 6.9830e-06 6.9952e-06 7.0458e-06 7.1043e-06 7.1290e-06 7.1047e-06 6.9899e-06 7.4234e-06 8.1345e-06 7.4927e-06 6.7520e-06 7.0392e-06 8.0578e-06 9.7976e-06 9.4179e-06 7.7444e-06 6.5461e-06 6.5233e-06 8.9018e-06 1.0272e-05 1.0222e-05 8.9442e-06 7.3412e-06 7.1606e-06 7.7611e-06 9.1411e-06 9.9517e-06 1.0157e-05 9.8928e-06 9.4373e-06 9.1393e-06 8.9790e-06
