0.0001 0 -1.0152e-10+1.7381e-10i -0.00080996-0.00069359i 0
0.0001 0.099733 -1.0102e-10+1.7295e-10i -0.00080594-0.00069014i 8.0646e-05+6.9059e-05i
0.0001 0.19947 -9.951e-11+1.7036e-10i -0.00079391-0.00067983i 0.00016049+0.00013743i
0.0001 0.2992 -9.7013e-11+1.6609e-10i -0.00077398-0.00066277i 0.00023874+0.00020444i
0.0001 0.39893 -9.3551e-11+1.6016e-10i -0.00074636-0.00063912i 0.00031462+0.00026941i
0.0001 0.49867 -8.916e-11+1.5264e-10i -0.00071133-0.00060912i 0.00038737+0.00033171i
0.0001 0.5984 -8.3883e-11+1.4361e-10i -0.00066922-0.00057307i 0.00045627+0.00039071i
0.0001 0.69813 -7.7771e-11+1.3315e-10i -0.00062047-0.00053132i 0.00052064+0.00044583i
0.0001 0.79786 -7.0887e-11+1.2136e-10i -0.00056555-0.00048429i 0.00057983+0.00049652i
0.0001 0.8976 -6.3299e-11+1.0837e-10i -0.000505-0.00043244i 0.00063326+0.00054227i
0.0001 0.99733 -5.5081e-11+9.43e-11i -0.00043944-0.0003763i 0.00068039+0.00058263i
0.0001 1.0971 -4.6316e-11+7.9294e-11i -0.00036951-0.00031642i 0.00072076+0.0006172i
0.0001 1.1968 -3.7091e-11+6.35e-11i -0.00029591-0.0002534i 0.00075397+0.00064564i
0.0001 1.2965 -2.7497e-11+4.7075e-11i -0.00021937-0.00018785i 0.00077969+0.00066766i
0.0001 1.3963 -1.7629e-11+3.0182e-11i -0.00014065-0.00012044i 0.00079766+0.00068305i
0.0001 1.496 -7.5869e-12+1.2989e-11i -6.0529e-05-5.1832e-05i 0.0008077+0.00069165i
0.0001 1.5957 2.531e-12-4.3332e-12i 2.0193e-05+1.7292e-05i 0.00080971+0.00069337i
0.0001 1.6955 1.2624e-11-2.1612e-11i 0.00010071+8.6243e-05i 0.00080368+0.0006882i
0.0001 1.7952 2.2591e-11-3.8676e-11i 0.00018023+0.00015434i 0.00078966+0.0006762i
0.0001 1.8949 3.2334e-11-5.5356e-11i 0.00025796+0.0002209i 0.00076779+0.00065747i
0.0001 1.9947 4.1755e-11-7.1485e-11i 0.00033313+0.00028526i 0.00073829+0.00063221i
0.0001 2.0944 5.0762e-11-8.6905e-11i 0.00040498+0.00034679i 0.00070145+0.00060066i
0.0001 2.1941 5.9264e-11-1.0146e-10i 0.00047281+0.00040488i 0.00065764+0.00056315i
0.0001 2.2939 6.7177e-11-1.1501e-10i 0.00053594+0.00045894i 0.0006073+0.00052004i
0.0001 2.3936 7.4422e-11-1.2741e-10i 0.00059375+0.00050843i 0.00055092+0.00047176i
0.0001 2.4933 8.0928e-11-1.3855e-10i 0.00064565+0.00055288i 0.00048906+0.00041879i
0.0001 2.5931 8.6629e-11-1.4831e-10i 0.00069114+0.00059183i 0.00042234+0.00036166i
0.0001 2.6928 9.1469e-11-1.566e-10i 0.00072975+0.0006249i 0.00035143+0.00030094i
0.0001 2.7925 9.5401e-11-1.6333e-10i 0.00076112+0.00065176i 0.00027702+0.00023722i
0.0001 2.8923 9.8384e-11-1.6843e-10i 0.00078492+0.00067214i 0.00019986+0.00017115i
0.0001 2.992 1.0039e-10-1.7187e-10i 0.00080092+0.00068584i 0.00012072+0.00010337i
0.0001 3.0917 1.014e-10-1.7359e-10i 0.00080896+0.00069272i 4.0373e-05+3.4572e-05i
0.0001 3.1915 1.014e-10-1.7359e-10i 0.00080896+0.00069272i -4.0373e-05-3.4572e-05i
0.0001 3.2912 1.0039e-10-1.7187e-10i 0.00080092+0.00068584i -0.00012072-0.00010337i
0.0001 3.3909 9.8384e-11-1.6843e-10i 0.00078492+0.00067214i -0.00019986-0.00017115i
0.0001 3.4907 9.5401e-11-1.6333e-10i 0.00076112+0.00065176i -0.00027702-0.00023722i
