0.0001 0 -1.2732e-09-1.6042e-09i 0.0031264-0.00060009i 0
0.0001 0.099733 -1.2669e-09-1.5963e-09i 0.0031109-0.00059711i -0.00031129+5.975e-05i
0.0001 0.19947 -1.2479e-09-1.5724e-09i 0.0030644-0.00058819i -0.00061948+0.00011891i
0.0001 0.2992 -1.2166e-09-1.533e-09i 0.0029875-0.00057343i -0.00092152+0.00017688i
0.0001 0.39893 -1.1732e-09-1.4783e-09i 0.0028809-0.00055297i -0.0012144+0.0002331i
0.0001 0.49867 -1.1181e-09-1.4089e-09i 0.0027457-0.00052701i -0.0014952+0.000287i
0.0001 0.5984 -1.052e-09-1.3255e-09i 0.0025831-0.00049582i -0.0017612+0.00033804i
0.0001 0.69813 -9.7532e-10-1.2289e-09i 0.002395-0.0004597i -0.0020096+0.00038573i
0.0001 0.79786 -8.8899e-10-1.1201e-09i 0.002183-0.000419i -0.0022381+0.00042958i
0.0001 0.8976 -7.9382e-10-1.0002e-09i 0.0019493-0.00037415i -0.0024443+0.00046917i
0.0001 0.99733 -6.9077e-10-8.7037e-10i 0.0016962-0.00032558i -0.0026262+0.00050409i
0.0001 1.0971 -5.8084e-10-7.3187e-10i 0.0014263-0.00027377i -0.0027821+0.000534i
0.0001 1.1968 -4.6515e-10-5.8609e-10i 0.0011422-0.00021924i -0.0029103+0.00055861i
0.0001 1.2965 -3.4483e-10-4.3449e-10i 0.00084675-0.00016253i -0.0030095+0.00057766i
0.0001 1.3963 -2.2109e-10-2.7857e-10i 0.00054289-0.0001042i -0.0030789+0.00059097i
0.0001 1.496 -9.5146e-11-1.1988e-10i 0.00023364-4.4845e-05i -0.0031176+0.00059841i
0.0001 1.5957 3.1742e-11+3.9995e-11i -7.7943e-05+1.4961e-05i -0.0031254+0.0005999i
0.0001 1.6955 1.5831e-10+1.9948e-10i -0.00038875+7.4617e-05i -0.0031021+0.00059543i
0.0001 1.7952 2.8331e-10+3.5698e-10i -0.00069569+0.00013353i -0.003048+0.00058504i
0.0001 1.8949 4.055e-10+5.1093e-10i -0.00099571+0.00019112i -0.0029636+0.00056884i
0.0001 1.9947 5.2365e-10+6.598e-10i -0.0012858+0.00024681i -0.0028497+0.00054699i
0.0001 2.0944 6.366e-10+8.0212e-10i -0.0015632+0.00030004i -0.0027075+0.00051969i
0.0001 2.1941 7.4322e-10+9.3646e-10i -0.001825+0.0003503i -0.0025384+0.00048724i
0.0001 2.2939 8.4245e-10+1.0615e-09i -0.0020687+0.00039707i -0.0023441+0.00044994i
0.0001 2.3936 9.3332e-10+1.176e-09i -0.0022918+0.0004399i -0.0021265+0.00040816i
0.0001 2.4933 1.0149e-09+1.2788e-09i -0.0024921+0.00047835i -0.0018877+0.00036234i
0.0001 2.5931 1.0864e-09+1.3689e-09i -0.0026677+0.00051205i -0.0016302+0.00031291i
0.0001 2.6928 1.1471e-09+1.4454e-09i -0.0028168+0.00054066i -0.0013565+0.00026037i
0.0001 2.7925 1.1964e-09+1.5075e-09i -0.0029378+0.0005639i -0.0010693+0.00020524i
0.0001 2.8923 1.2338e-09+1.5546e-09i -0.0030297+0.00058153i -0.00077146+0.00014808i
0.0001 2.992 1.259e-09+1.5863e-09i -0.0030915+0.00059339i -0.00046596+8.9439e-05i
0.0001 3.0917 1.2716e-09+1.6022e-09i -0.0031225+0.00059934i -0.00015584+2.9912e-05i
0.0001 3.1915 1.2716e-09+1.6022e-09i -0.0031225+0.00059934i 0.00015584-2.9912e-05i
0.0001 3.2912 1.259e-09+1.5863e-09i -0.0030915+0.00059339i 0.00046596-8.9439e-05i
0.0001 3.3909 1.2338e-09+1.5546e-09i -0.0030297+0.00058153i 0.00077146-0.00014808i
0.0001 3.4907 1.1964e-09+1.5075e-09i -0.0029378+0.0005639i 0.0010693-0.00020524i
0.0001 3.5904 1.1471e-09+1.4454e-09i -0.0028168+0.00054066i 0.0013565-0.00026037i
0.0001 3.6901 1.0864e-09+1.3689e-09i -0.0026677+0.00051205i 0.0016302-0.00031291i
0.0001 3.7899 1.0149e-09+1.2788e-09i -0.0024921+0.00047835i 0.0018877-0.00036234i
0.0001 3.8896 9.3332e-10+1.176e-09i -0.0022918+0.0004399i 0.0021265-0.00040816i
0.0001 3.9893 8.4245e-10+1.0615e-09i -0.0020687+0.00039707i 0.0023441-0.00044994i
0.0001 4.0891 7.4322e-10+9.3646e-10i -0.001825+0.0003503i 0.0025384-0.00048724i
0.0001 4.1888 6.366e-10+8.0212e-10i -0.0015632+0.00030004i 0.0027075-0.00051969i
0.0001 4.2885 5.2365e-10+6.598e-10i -0.0012858+0.00024681i 0.0028497-0.00054699i
0.0001 4.3883 4.055e-10+5.1093e-10i -0.00099571+0.00019112i 0.0029636-0.00056884i
0.0001 4.488 2.8331e-10+3.5698e-10i -0.00069569+0.00013353i 0.003048-0.00058504i
0.0001 4.5877 1.5831e-10+1.9948e-10i -0.00038875+7.4617e-05i 0.0031021-0.00059543i
0.0001 4.6875 3.1742e-11+3.9995e-11i -7.7943e-05+1.4961e-05i 0.0031254-0.0005999i
0.0001 4.7872 -9.5146e-11-1.1988e-10i 0.00023364-4.4845e-05i 0.0031176-0.00059841i
0.0001 4.8869 -2.2109e-10-2.7857e-10i 0.00054289-0.0001042i 0.0030789-0.00059097i
0.0001 4.9867 -3.4483e-10-4.3449e-10i 0.00084675-0.00016253i 0.0030095-0.00057766i
0.0001 5.0864 -4.6515e-10-5.8609e-10i 0.0011422-0.00021924i 0.0029103-0.00055861i
0.0001 5.1861 -5.8084e-10-7.3187e-10i 0.0014263-0.00027377i 0.0027821-0.000534i
0.0001 5.2859 -6.9077e-10-8.7037e-10i 0.0016962-0.00032558i 0.0026262-0.00050409i
0.0001 5.3856 -7.9382e-10-1.0002e-09i 0.0019493-0.00037415i 0.0024443-0.00046917i
0.0001 5.4853 -8.8899e-10-1.1201e-09i 0.002183-0.000419i 0.0022381-0.00042958i
0.0001 5.5851 -9.7532e-10-1.2289e-09i 0.002395-0.0004597i 0.0020096-0.00038573i
0.0001 5.6848 -1.052e-09-1.3255e-09i 0.0025831-0.00049582i 0.0017612-0.00033804i
0.0001 5.7845 -1.1181e-09-1.4089e-09i 0.0027457-0.00052701i 0.0014952-0.000287i
0.0001 5.8843 -1.1732e-09-1.4783e-09i 0.0028809-0.00055297i 0.0012144-0.0002331i
0.0001 5.984 -1.2166e-09-1.533e-09i 0.0029875-0.00057343i 0.00092152-0.00017688i
0.0001 6.0837 -1.2479e-09-1.5724e-09i 0.0030644-0.00058819i 0.00061948-0.00011891i
0.0001 6.1835 -1.2669e-09-1.5963e-09i 0.0031109-0.00059711i 0.00031129-5.975e-05i
0.0001 6.2832 -1.2732e-09-1.6042e-09i 0.0031264-0.00060009i 7.6574e-19-1.4698e-19i
0.049963 0 -6.3509e-07-8.001e-07i 0.0031129-0.00059508i 0
0.049963 0.099733 -6.3193e-07-7.9612e-07i 0.0030975-0.00059212i -0.00031006+6.0701e-05i
0.049963 0.19947 -6.2249e-07-7.8423e-07i 0.0030512-0.00058328i -0.00061704+0.0001208i
0.049963 0.2992 -6.0687e-07-7.6455e-07i 0.0029746-0.00056864i -0.00091789+0.0001797i
0.049963 0.39893 -5.8522e-07-7.3727e-07i 0.0028685-0.00054835i -0.0012096+0.00023681i
0.049963 0.49867 -5.5775e-07-7.0266e-07i 0.0027338-0.00052261i -0.0014893+0.00029156i
0.049963 0.5984 -5.2473e-07-6.6107e-07i 0.002572-0.00049168i -0.0017542+0.00034342i
0.049963 0.69813 -4.865e-07-6.1291e-07i 0.0023846-0.00045586i -0.0020017+0.00039187i
0.049963 0.79786 -4.4344e-07-5.5866e-07i 0.0021736-0.0004155i -0.0022293+0.00043642i
0.049963 0.8976 -3.9597e-07-4.9885e-07i 0.0019409-0.00037102i -0.0024347+0.00047664i
0.049963 0.99733 -3.4456e-07-4.3409e-07i 0.0016889-0.00032286i -0.0026159+0.00051212i
0.049963 1.0971 -2.8973e-07-3.6501e-07i 0.0014202-0.00027148i -0.0027711+0.0005425i
0.049963 1.1968 -2.3202e-07-2.9231e-07i 0.0011373-0.00021741i -0.0028988+0.0005675i
0.049963 1.2965 -1.7201e-07-2.167e-07i 0.00084311-0.00016117i -0.0029977+0.00058686i
0.049963 1.3963 -1.1028e-07-1.3894e-07i 0.00054055-0.00010333i -0.0030668+0.00060038i
0.049963 1.496 -4.746e-08-5.9791e-08i 0.00023263-4.447e-05i -0.0031054+0.00060794i
0.049963 1.5957 1.5833e-08+1.9947e-08i -7.7607e-05+1.4836e-05i -0.0031131+0.00060945i
0.049963 1.6955 7.8969e-08+9.9487e-08i -0.00038707+7.3994e-05i -0.0030899+0.00060491i
0.049963 1.7952 1.4132e-07+1.7804e-07i -0.00069269+0.00013242i -0.003036+0.00059436i
0.049963 1.8949 2.0227e-07+2.5482e-07i -0.00099143+0.00018952i -0.0029519+0.0005779i
