6.9927e-06	6.3846e-06	4.7865e-06	2.7713e-06	1.0373e-06	1.3914e-07	2.8689e-07	1.2927e-06	2.6773e-06	3.8813e-06	4.4879e-06	4.3621e-06	3.6638e-06	2.7376e-06	1.9438e-06	1.5077e-06	1.4477e-06	1.6050e-06	1.7463e-06	1.6884e-06	1.3845e-06	9.3926e-07	5.5089e-07	4.1455e-07	6.3036e-07	1.1569e-06	1.8271e-06	2.4151e-06	2.7225e-06	2.6516e-06	2.2316e-06	1.5971e-06	9.3215e-07	4.0102e-07	9.9275e-08	3.6621e-08	1.5485e-07	3.6688e-07	5.9741e-07	8.0810e-07	9.9990e-07	1.1961e-06	1.4181e-06	1.6661e-06	1.9141e-06	2.1167e-06	2.2262e-06	2.2083e-06	2.0564e-06	1.8066e-06	1.5567e-06	1.4939e-06	1.9209e-06	3.2643e-06	6.0413e-06	1.0769e-05	1.7816e-05	2.7234e-05	3.8615e-05	5.1036e-05	6.3140e-05	7.3352e-05	8.0192e-05	8.2608e-05
6.9926e-06	6.3873e-06	4.7953e-06	2.7875e-06	1.0585e-06	1.5990e-07	3.0077e-07	1.2945e-06	2.6651e-06	3.8567e-06	4.4556e-06	4.3285e-06	3.6337e-06	2.7134e-06	1.9256e-06	1.4927e-06	1.4338e-06	1.5910e-06	1.7331e-06	1.6788e-06	1.3809e-06	9.4274e-07	5.6003e-07	4.2537e-07	6.3762e-07	1.1560e-06	1.8156e-06	2.3939e-06	2.6960e-06	2.6257e-06	2.2122e-06	1.5890e-06	9.3703e-07	4.1763e-07	1.2379e-07	6.3836e-08	1.7948e-07	3.8472e-07	6.0612e-07	8.0755e-07	9.9201e-07	1.1844e-06	1.4067e-06	1.6591e-06	1.9147e-06	2.1268e-06	2.2460e-06	2.2354e-06	2.0880e-06	1.8383e-06	1.5836e-06	1.5100e-06	1.9199e-06	3.2396e-06	5.9883e-06	1.0687e-05	1.7710e-05	2.7115e-05	3.8499e-05	5.0938e-05	6.3072e-05	7.3317e-05	8.0183e-05	8.2607e-05
6.9929e-06	6.3947e-06	4.8218e-06	2.8357e-06	1.1214e-06	2.2138e-07	3.4185e-07	1.2998e-06	2.6283e-06	3.7836e-06	4.3601e-06	4.2288e-06	3.5446e-06	2.6427e-06	1.8716e-06	1.4488e-06	1.3926e-06	1.5493e-06	1.6940e-06	1.6496e-06	1.3699e-06	9.5303e-07	5.8708e-07	4.5742e-07	6.5913e-07	1.1532e-06	1.7818e-06	2.3317e-06	2.6175e-06	2.5486e-06	2.1548e-06	1.5649e-06	9.5149e-07	4.6678e-07	1.9637e-07	1.4441e-07	2.5238e-07	4.3750e-07	6.3190e-07	8.0596e-07	9.6870e-07	1.1495e-06	1.3729e-06	1.6389e-06	1.9173e-06	2.1573e-06	2.3036e-06	2.3156e-06	2.1812e-06	1.9321e-06	1.6631e-06	1.5580e-06	1.9166e-06	3.1666e-06	5.8322e-06	1.0445e-05	1.7398e-05	2.6765e-05	3.8156e-05	5.0650e-05	6.2873e-05	7.3214e-05	8.0155e-05	8.2607e-05
6.9929e-06	6.4067e-06	4.8644e-06	2.9142e-06	1.2233e-06	3.2114e-07	4.0850e-07	1.3084e-06	2.5691e-06	3.6647e-06	4.2054e-06	4.0667e-06	3.4002e-06	2.5275e-06	1.7839e-06	1.3774e-06	1.3257e-06	1.4816e-06	1.6308e-06	1.6029e-06	1.3523e-06	9.6973e-07	6.3097e-07	5.0941e-07	6.9404e-07	1.1487e-06	1.7267e-06	2.2305e-06	2.4899e-06	2.4236e-06	2.0621e-06	1.5260e-06	9.7494e-07	5.4652e-07	3.1412e-07	2.7514e-07	3.7066e-07	5.2315e-07	6.7375e-07	8.0336e-07	9.3084e-07	1.0931e-06	1.3182e-06	1.6058e-06	1.9210e-06	2.2063e-06	2.3976e-06	2.4456e-06	2.3325e-06	2.0845e-06	1.7924e-06	1.6356e-06	1.9115e-06	3.0483e-06	5.5785e-06	1.0053e-05	1.6890e-05	2.6195e-05	3.7599e-05	5.0182e-05	6.2548e-05	7.3047e-05	8.0108e-05	8.2607e-05
6.9929e-06	6.4227e-06	4.9216e-06	3.0195e-06	1.3604e-06	4.5522e-07	4.9808e-07	1.3200e-06	2.4893e-06	3.5050e-06	3.9970e-06	3.8495e-06	3.2062e-06	2.3729e-06	1.6662e-06	1.2817e-06	1.2359e-06	1.3910e-06	1.5456e-06	1.5399e-06	1.3285e-06	9.9216e-07	6.8998e-07	5.7927e-07	7.4096e-07	1.1426e-06	1.6524e-06	2.0946e-06	2.3189e-06	2.2559e-06	1.9371e-06	1.4737e-06	1.0065e-06	6.5373e-07	4.7240e-07	4.5085e-07	5.2965e-07	6.3827e-07	7.3000e-07	7.9985e-07	8.7996e-07	1.0171e-06	1.2446e-06	1.5611e-06	1.9265e-06	2.2723e-06	2.5237e-06	2.6206e-06	2.5357e-06	2.2894e-06	1.9661e-06	1.7401e-06	1.9046e-06	2.8890e-06	5.2377e-06	9.5248e-06	1.6207e-05	2.5429e-05	3.6850e-05	4.9553e-05	6.2113e-05	7.2823e-05	8.0049e-05	8.2607e-05
6.9931e-06	6.4425e-06	4.9916e-06	3.1475e-06	1.5271e-06	6.1829e-07	6.0703e-07	1.3341e-06	2.3923e-06	3.3110e-06	3.7439e-06	3.5850e-06	2.9701e-06	2.1851e-06	1.5229e-06	1.1653e-06	1.1266e-06	1.2805e-06	1.4419e-06	1.4633e-06	1.2996e-06	1.0195e-06	7.6173e-07	6.6426e-07	7.9801e-07	1.1352e-06	1.5625e-06	1.9293e-06	2.1103e-06	2.0515e-06	1.7853e-06	1.4099e-06	1.0448e-06	7.8410e-07	6.6490e-07	6.6456e-07	7.2301e-07	7.7830e-07	7.9842e-07	7.9560e-07	8.1809e-07	9.2482e-07	1.1551e-06	1.5070e-06	1.9329e-06	2.3525e-06	2.6771e-06	2.8332e-06	2.7829e-06	2.5384e-06	2.1772e-06	1.8671e-06	1.8963e-06	2.6956e-06	4.8227e-06	8.8832e-06	1.5377e-05	2.4499e-05	3.5940e-05	4.8789e-05	6.1583e-05	7.2550e-05	7.9974e-05	8.2607e-05
6.9929e-06	6.4645e-06	5.0709e-06	3.2933e-06	1.7168e-06	8.0391e-07	7.3104e-07	1.3501e-06	2.2819e-06	3.0899e-06	3.4559e-06	3.2838e-06	2.7015e-06	1.9710e-06	1.3600e-06	1.0326e-06	1.0022e-06	1.1548e-06	1.3240e-06	1.3760e-06	1.2667e-06	1.0505e-06	8.4341e-07	7.6099e-07	8.6298e-07	1.1268e-06	1.4598e-06	1.7413e-06	1.8733e-06	1.8192e-06	1.6124e-06	1.3373e-06	1.0885e-06	9.3250e-07	8.8401e-07	9.0781e-07	9.4310e-07	9.3767e-07	8.7629e-07	7.9075e-07	7.4766e-07	8.1972e-07	1.0532e-06	1.4453e-06	1.9402e-06	2.4438e-06	2.8518e-06	3.0750e-06	3.0645e-06	2.8222e-06	2.4178e-06	2.0117e-06	1.8868e-06	2.4753e-06	4.3507e-06	8.1526e-06	1.4433e-05	2.3439e-05	3.4902e-05	4.7917e-05	6.0982e-05	7.2241e-05	7.9889e-05	8.2606e-05
6.9927e-06	6.4889e-06	5.1571e-06	3.4511e-06	1.9220e-06	1.0047e-06	8.6521e-07	1.3675e-06	2.1624e-06	2.8508e-06	3.1440e-06	2.9581e-06	2.4109e-06	1.7395e-06	1.1836e-06	8.8913e-07	8.6763e-07	1.0189e-06	1.1966e-06	1.2817e-06	1.2311e-06	1.0841e-06	9.3175e-07	8.6563e-07	9.3323e-07	1.1177e-06	1.3488e-06	1.5378e-06	1.6168e-06	1.5677e-06	1.4254e-06	1.2587e-06	1.1357e-06	1.0930e-06	1.1210e-06	1.1709e-06	1.1812e-06	1.1101e-06	9.6053e-07	7.8551e-07	6.7147e-07	7.0604e-07	9.4298e-07	1.3786e-06	1.9480e-06	2.5426e-06	3.0404e-06	3.3370e-06	3.3690e-06	3.1290e-06	2.6780e-06	2.1681e-06	1.8765e-06	2.2370e-06	3.8400e-06	7.3627e-06	1.3411e-05	2.2293e-05	3.3782e-05	4.6976e-05	6.0330e-05	7.1905e-05	7.9796e-05	8.2607e-05
6.9929e-06	6.5138e-06	5.2460e-06	3.6145e-06	2.1347e-06	1.2127e-06	1.0042e-06	1.3854e-06	2.0387e-06	2.6031e-06	2.8212e-06	2.6207e-06	2.1098e-06	1.4996e-06	1.0008e-06	7.4049e-07	7.2823e-07	8.7802e-07	1.0645e-06	1.1840e-06	1.1942e-06	1.1189e-06	1.0233e-06	9.7403e-07	1.0060e-06	1.1083e-06	1.2339e-06	1.3270e-06	1.3510e-06	1.3071e-06	1.2317e-06	1.1774e-06	1.1846e-06	1.2593e-06	1.3666e-06	1.4435e-06	1.4278e-06	1.2887e-06	1.0478e-06	7.8009e-07	5.9255e-07	5.8826e-07	8.2883e-07	1.3095e-06	1.9562e-06	2.6451e-06	3.2362e-06	3.6082e-06	3.6844e-06	3.4466e-06	2.9474e-06	2.3302e-06	1.8659e-06	1.9901e-06	3.3111e-06	6.5440e-06	1.2353e-05	2.1106e-05	3.2620e-05	4.6000e-05	5.9654e-05	7.1557e-05	7.9701e-05	8.2606e-05
6.9927e-06	6.5387e-06	5.3344e-06	3.7769e-06	2.3461e-06	1.4196e-06	1.1424e-06	1.4033e-06	1.9156e-06	2.3567e-06	2.4999e-06	2.2850e-06	1.8101e-06	1.2609e-06	8.1906e-07	5.9261e-07	5.8952e-07	7.3786e-07	9.3303e-07	1.0868e-06	1.1575e-06	1.1535e-06	1.1143e-06	1.0819e-06	1.0784e-06	1.0989e-06	1.1195e-06	1.1172e-06	1.0866e-06	1.0479e-06	1.0390e-06	1.0964e-06	1.2332e-06	1.4248e-06	1.6109e-06	1.7148e-06	1.6732e-06	1.4664e-06	1.1346e-06	7.7469e-07	5.1403e-07	4.7109e-07	7.1523e-07	1.2407e-06	1.9644e-06	2.7469e-06	3.4307e-06	3.8779e-06	3.9981e-06	3.7627e-06	3.2154e-06	2.4914e-06	1.8553e-06	1.7446e-06	2.7845e-06	5.7298e-06	1.1300e-05	1.9924e-05	3.1464e-05	4.5029e-05	5.8981e-05	7.1211e-05	7.9608e-05	8.2607e-05
