0.0001 0 4.2405e-12+7.4797e-13i -3.8124e-06+2.1661e-05i 0
0.0001 0.099733 4.2195e-12+7.4425e-13i -3.7934e-06+2.1553e-05i 3.7959e-07-2.1567e-06i
0.0001 0.19947 4.1565e-12+7.3314e-13i -3.7368e-06+2.1231e-05i 7.5541e-07-4.292e-06i
0.0001 0.2992 4.0522e-12+7.1474e-13i -3.643e-06+2.0698e-05i 1.1237e-06-6.3846e-06i
0.0001 0.39893 3.9076e-12+6.8924e-13i -3.513e-06+1.996e-05i 1.4809e-06-8.4137e-06i
0.0001 0.49867 3.7241e-12+6.5688e-13i -3.3481e-06+1.9023e-05i 1.8233e-06-1.0359e-05i
0.0001 0.5984 3.5037e-12+6.18e-13i -3.1499e-06+1.7897e-05i 2.1476e-06-1.2202e-05i
0.0001 0.69813 3.2484e-12+5.7298e-13i -2.9204e-06+1.6593e-05i 2.4505e-06-1.3923e-05i
0.0001 0.79786 2.9609e-12+5.2226e-13i -2.6619e-06+1.5124e-05i 2.7291e-06-1.5506e-05i
0.0001 0.8976 2.6439e-12+4.6635e-13i -2.377e-06+1.3505e-05i 2.9806e-06-1.6935e-05i
0.0001 0.99733 2.3007e-12+4.0581e-13i -2.0684e-06+1.1752e-05i 3.2025e-06-1.8195e-05i
0.0001 1.0971 1.9346e-12+3.4123e-13i -1.7392e-06+9.8818e-06i 3.3925e-06-1.9275e-05i
0.0001 1.1968 1.5492e-12+2.7326e-13i -1.3928e-06+7.9135e-06i 3.5488e-06-2.0163e-05i
0.0001 1.2965 1.1485e-12+2.0258e-13i -1.0325e-06+5.8666e-06i 3.6699e-06-2.0851e-05i
0.0001 1.3963 7.3636e-13+1.2988e-13i -6.6201e-07+3.7613e-06i 3.7544e-06-2.1331e-05i
0.0001 1.496 3.169e-13+5.5896e-14i -2.849e-07+1.6187e-06i 3.8017e-06-2.16e-05i
0.0001 1.5957 -1.0572e-13-1.8647e-14i 9.5045e-08-5.4001e-07i 3.8112e-06-2.1654e-05i
0.0001 1.6955 -5.2729e-13-9.3006e-14i 4.7404e-07-2.6934e-06i 3.7828e-06-2.1492e-05i
0.0001 1.7952 -9.4361e-13-1.6644e-13i 8.4833e-07-4.8199e-06i 3.7168e-06-2.1117e-05i
0.0001 1.8949 -1.3506e-12-2.3822e-13i 1.2142e-06-6.8986e-06i 3.6138e-06-2.0533e-05i
0.0001 1.9947 -1.7441e-12-3.0763e-13i 1.568e-06-8.9087e-06i 3.475e-06-1.9744e-05i
0.0001 2.0944 -2.1203e-12-3.7399e-13i 1.9062e-06-1.083e-05i 3.3016e-06-1.8759e-05i
0.0001 2.1941 -2.4754e-12-4.3662e-13i 2.2254e-06-1.2644e-05i 3.0954e-06-1.7587e-05i
0.0001 2.2939 -2.8059e-12-4.9492e-13i 2.5226e-06-1.4332e-05i 2.8584e-06-1.6241e-05i
0.0001 2.3936 -3.1085e-12-5.483e-13i 2.7947e-06-1.5878e-05i 2.5931e-06-1.4733e-05i
0.0001 2.4933 -3.3803e-12-5.9623e-13i 3.039e-06-1.7266e-05i 2.3019e-06-1.3079e-05i
0.0001 2.5931 -3.6184e-12-6.3824e-13i 3.2531e-06-1.8483e-05i 1.9879e-06-1.1295e-05i
0.0001 2.6928 -3.8206e-12-6.739e-13i 3.4348e-06-1.9515e-05i 1.6541e-06-9.3982e-06i
0.0001 2.7925 -3.9848e-12-7.0286e-13i 3.5825e-06-2.0354e-05i 1.3039e-06-7.4084e-06i
0.0001 2.8923 -4.1094e-12-7.2484e-13i 3.6945e-06-2.0991e-05i 9.4073e-07-5.3449e-06i
0.0001 2.992 -4.1932e-12-7.3962e-13i 3.7698e-06-2.1419e-05i 5.682e-07-3.2283e-06i
0.0001 3.0917 -4.2353e-12-7.4704e-13i 3.8076e-06-2.1634e-05i 1.9003e-07-1.0797e-06i
0.0001 3.1915 -4.2353e-12-7.4704e-13i 3.8076e-06-2.1634e-05i -1.9003e-07+1.0797e-06i
0.0001 3.2912 -4.1932e-12-7.3962e-13i 3.7698e-06-2.1419e-05i -5.682e-07+3.2283e-06i
0.0001 3.3909 -4.1094e-12-7.2484e-13i 3.6945e-06-2.0991e-05i -9.4073e-07+5.3449e-06i
0.0001 3.4907 -3.9848e-12-7.0286e-13i 3.5825e-06-2.0354e-05i -1.3039e-06+7.4084e-06i
0.0001 3.5904 -3.8206e-12-6.739e-13i 3.4348e-06-1.9515e-05i -1.6541e-06+9.3982e-06i
0.0001 3.6901 -3.6184e-12-6.3824e-13i 3.2531e-06-1.8483e-05i -1.9879e-06+1.1295e-05i
0.0001 3.7899 -3.3803e-12-5.9623e-13i 3.039e-06-1.7266e-05i -2.3019e-06+1.3079e-05i
0.0001 3.8896 -3.1085e-12-5.483e-13i 2.7947e-06-1.5878e-05i -2.5931e-06+1.4733e-05i
0.0001 3.9893 -2.8059e-12-4.9492e-13i 2.5226e-06-1.4332e-05i -2.8584e-06+1.6241e-05i
0.0001 4.0891 -2.4754e-12-4.3662e-13i 2.2254e-06-1.2644e-05i -3.0954e-06+1.7587e-05i
0.0001 4.1888 -2.1203e-12-3.7399e-13i 1.9062e-06-1.083e-05i -3.3016e-06+1.8759e-05i
0.0001 4.2885 -1.7441e-12-3.0763e-13i 1.568e-06-8.9087e-06i -3.475e-06+1.9744e-05i
0.0001 4.3883 -1.3506e-12-2.3822e-13i 1.2142e-06-6.8986e-06i -3.6138e-06+2.0533e-05i
0.0001 4.488 -9.4361e-13-1.6644e-13i 8.4833e-07-4.8199e-06i -3.7168e-06+2.1117e-05i
0.0001 4.5877 -5.2729e-13-9.3006e-14i 4.7404e-07-2.6934e-06i -3.7828e-06+2.1492e-05i
0.0001 4.6875 -1.0572e-13-1.8647e-14i 9.5045e-08-5.4001e-07i -3.8112e-06+2.1654e-05i
0.0001 4.7872 3.169e-13+5.5896e-14i -2.849e-07+1.6187e-06i -3.8017e-06+2.16e-05i
0.0001 4.8869 7.3636e-13+1.2988e-13i -6.6201e-07+3.7613e-06i -3.7544e-06+2.1331e-05i
0.0001 4.9867 1.1485e-12+2.0258e-13i -1.0325e-06+5.8666e-06i -3.6699e-06+2.0851e-05i
0.0001 5.0864 1.5492e-12+2.7326e-13i -1.3928e-06+7.9135e-06i -3.5488e-06+2.0163e-05i
0.0001 5.1861 1.9346e-12+3.4123e-13i -1.7392e-06+9.8818e-06i -3.3925e-06+1.9275e-05i
0.0001 5.2859 2.3007e-12+4.0581e-13i -2.0684e-06+1.1752e-05i -3.2025e-06+1.8195e-05i
0.0001 5.3856 2.6439e-12+4.6635e-13i -2.377e-06+1.3505e-05i -2.9806e-06+1.6935e-05i
0.0001 5.4853 2.9609e-12+5.2226e-13i -2.6619e-06+1.5124e-05i -2.7291e-06+1.5506e-05i
0.0001 5.5851 3.2484e-12+5.7298e-13i -2.9204e-06+1.6593e-05i -2.4505e-06+1.3923e-05i
0.0001 5.6848 3.5037e-12+6.18e-13i -3.1499e-06+1.7897e-05i -2.1476e-06+1.2202e-05i
0.0001 5.7845 3.7241e-12+6.5688e-13i -3.3481e-06+1.9023e-05i -1.8233e-06+1.0359e-05i
0.0001 5.8843 3.9076e-12+6.8924e-13i -3.513e-06+1.996e-05i -1.4809e-06+8.4137e-06i
0.0001 5.984 4.0522e-12+7.1474e-13i -3.643e-06+2.0698e-05i -1.1237e-06+6.3846e-06i
0.0001 6.0837 4.1565e-12+7.3314e-13i -3.7368e-06+2.1231e-05i -7.5541e-07+4.292e-06i
0.0001 6.1835 4.2195e-12+7.4425e-13i -3.7934e-06+2.1553e-05i -3.7959e-07+2.1567e-06i
0.0001 6.2832 4.2405e-12+7.4797e-13i -3.8124e-06+2.1661e-05i -9.3376e-22+5.3053e-21i
0.049963 0 2.1179e-09+3.7357e-10i -3.8075e-06+2.1633e-05i 0
0.049963 0.099733 2.1074e-09+3.7171e-10i -3.7886e-06+2.1526e-05i 3.7962e-07-2.1568e-06i
0.049963 0.19947 2.0759e-09+3.6616e-10i -3.732e-06+2.1204e-05i 7.5546e-07-4.2922e-06i
0.049963 0.2992 2.0238e-09+3.5697e-10i -3.6384e-06+2.0672e-05i 1.1238e-06-6.385e-06i
0.049963 0.39893 1.9516e-09+3.4423e-10i -3.5085e-06+1.9934e-05i 1.481e-06-8.4143e-06i
0.049963 0.49867 1.86e-09+3.2808e-10i -3.3438e-06+1.8999e-05i 1.8234e-06-1.036e-05i
0.049963 0.5984 1.7499e-09+3.0866e-10i -3.1459e-06+1.7874e-05i 2.1477e-06-1.2203e-05i
0.049963 0.69813 1.6224e-09+2.8617e-10i -2.9167e-06+1.6572e-05i 2.4507e-06-1.3924e-05i
0.049963 0.79786 1.4788e-09+2.6084e-10i -2.6586e-06+1.5105e-05i 2.7293e-06-1.5507e-05i
0.049963 0.8976 1.3205e-09+2.3292e-10i -2.374e-06+1.3488e-05i 2.9808e-06-1.6936e-05i
0.049963 0.99733 1.1491e-09+2.0268e-10i -2.0658e-06+1.1737e-05i 3.2027e-06-1.8197e-05i
0.049963 1.0971 9.6621e-10+1.7043e-10i -1.737e-06+9.8692e-06i 3.3928e-06-1.9276e-05i
0.049963 1.1968 7.7376e-10+1.3648e-10i -1.391e-06+7.9034e-06i 3.5491e-06-2.0165e-05i
0.049963 1.2965 5.7361e-10+1.0118e-10i -1.0312e-06+5.8591e-06i 3.6701e-06-2.0852e-05i
0.049963 1.3963 3.6777e-10+6.487e-11i -6.6117e-07+3.7565e-06i 3.7547e-06-2.1333e-05i
0.049963 1.496 1.5827e-10+2.7917e-11i -2.8454e-07+1.6166e-06i 3.802e-06-2.1601e-05i
0.049963 1.5957 -5.2801e-11-9.3133e-12i 9.4924e-08-5.3933e-07i 3.8114e-06-2.1655e-05i
0.049963 1.6955 -2.6335e-10-4.6451e-11i 4.7344e-07-2.6899e-06i 3.783e-06-2.1494e-05i
